[2024-03-22 16:48:14,177][Main][INFO] - Distributed environment: MULTI_GPU  Backend: nccl
Num processes: 2
Process index: 1
Local process index: 1
Device: cuda:1

Mixed precision type: no

[2024-03-22 16:48:14,189][Main][INFO] - Distributed environment: MULTI_GPU  Backend: nccl
Num processes: 2
Process index: 0
Local process index: 0
Device: cuda:0

Mixed precision type: no

[2024-03-22 16:48:14,189][Main][INFO] - Working directory is /home/lr/zym/research/MolMamba/BioT5/logs
[2024-03-22 17:18:23,645][Main][INFO] - [train] Step 194 out of 350000 | Loss --> 2.609178 | Grad_l2 --> 0.587594 | Weights_l2 --> 2626.687943 | Lr --> 0.000416 | Seconds_per_step --> 8.763580 | 
[2024-03-22 17:18:41,113][Main][INFO] - [train] Step 196 out of 350000 | Loss --> 2.550100 | Grad_l2 --> 0.574103 | Weights_l2 --> 2626.693373 | Lr --> 0.000418 | Seconds_per_step --> 8.734270 | 
[2024-03-22 17:18:58,528][Main][INFO] - [train] Step 198 out of 350000 | Loss --> 2.600775 | Grad_l2 --> 0.565167 | Weights_l2 --> 2626.698969 | Lr --> 0.000419 | Seconds_per_step --> 8.706921 | 
[2024-03-22 17:19:15,946][Main][INFO] - [train] Step 200 out of 350000 | Loss --> 2.609286 | Grad_l2 --> 0.566455 | Weights_l2 --> 2626.704561 | Lr --> 0.000420 | Seconds_per_step --> 8.709267 | 
[2024-03-22 17:19:33,408][Main][INFO] - [train] Step 202 out of 350000 | Loss --> 2.503715 | Grad_l2 --> 0.593055 | Weights_l2 --> 2626.710216 | Lr --> 0.000421 | Seconds_per_step --> 8.728686 | 
[2024-03-22 17:19:50,828][Main][INFO] - [train] Step 204 out of 350000 | Loss --> 2.678532 | Grad_l2 --> 0.577858 | Weights_l2 --> 2626.715973 | Lr --> 0.000422 | Seconds_per_step --> 8.709582 | 
[2024-03-22 17:20:08,198][Main][INFO] - [train] Step 206 out of 350000 | Loss --> 2.588992 | Grad_l2 --> 0.581796 | Weights_l2 --> 2626.721828 | Lr --> 0.000424 | Seconds_per_step --> 8.685012 | 
[2024-03-22 17:20:25,641][Main][INFO] - [train] Step 208 out of 350000 | Loss --> 2.495174 | Grad_l2 --> 0.581021 | Weights_l2 --> 2626.727774 | Lr --> 0.000425 | Seconds_per_step --> 8.721607 | 
[2024-03-22 17:20:43,017][Main][INFO] - [train] Step 210 out of 350000 | Loss --> 2.540080 | Grad_l2 --> 0.568733 | Weights_l2 --> 2626.733674 | Lr --> 0.000426 | Seconds_per_step --> 8.687583 | 
[2024-03-22 17:21:00,364][Main][INFO] - [train] Step 212 out of 350000 | Loss --> 2.500588 | Grad_l2 --> 0.582398 | Weights_l2 --> 2626.739502 | Lr --> 0.000427 | Seconds_per_step --> 8.673621 | 
[2024-03-22 17:21:17,674][Main][INFO] - [train] Step 214 out of 350000 | Loss --> 2.447619 | Grad_l2 --> 0.567546 | Weights_l2 --> 2626.745428 | Lr --> 0.000428 | Seconds_per_step --> 8.654489 | 
[2024-03-22 17:21:34,947][Main][INFO] - [train] Step 216 out of 350000 | Loss --> 2.484310 | Grad_l2 --> 0.559612 | Weights_l2 --> 2626.751283 | Lr --> 0.000430 | Seconds_per_step --> 8.636362 | 
[2024-03-22 17:21:52,202][Main][INFO] - [train] Step 218 out of 350000 | Loss --> 2.530412 | Grad_l2 --> 0.542033 | Weights_l2 --> 2626.757184 | Lr --> 0.000431 | Seconds_per_step --> 8.627281 | 
[2024-03-22 17:22:09,715][Main][INFO] - [train] Step 220 out of 350000 | Loss --> 2.566553 | Grad_l2 --> 0.533321 | Weights_l2 --> 2626.763351 | Lr --> 0.000432 | Seconds_per_step --> 8.756468 | 
[2024-03-22 17:22:26,983][Main][INFO] - [train] Step 222 out of 350000 | Loss --> 2.542598 | Grad_l2 --> 0.533225 | Weights_l2 --> 2626.769522 | Lr --> 0.000433 | Seconds_per_step --> 8.632242 | 
[2024-03-22 17:22:44,260][Main][INFO] - [train] Step 224 out of 350000 | Loss --> 2.420394 | Grad_l2 --> 0.545114 | Weights_l2 --> 2626.775508 | Lr --> 0.000434 | Seconds_per_step --> 8.638381 | 
[2024-03-22 17:23:01,635][Main][INFO] - [train] Step 226 out of 350000 | Loss --> 2.438415 | Grad_l2 --> 0.637132 | Weights_l2 --> 2626.781635 | Lr --> 0.000436 | Seconds_per_step --> 8.687019 | 
